General : Start date,"4/8/2024 5:22 PM"
General : End date,"4/8/2024 5:23 PM"
Specimen notes : Specimen note 1,""

Time,Extension,Load
(s),(mm),(N)
"23.69300","0.64534","-0.05796"
"23.79300","0.63558","-0.05130"
"23.89300","0.62554","-0.05460"
"23.99300","0.61523","-0.04488"
"24.09300","0.60556","-0.04720"
"24.19300","0.59558","-0.04413"
"24.29300","0.58564","-0.06618"
"24.39300","0.57538","-0.05021"
"24.49300","0.56562","-0.05407"
"24.59300","0.55569","-0.06361"
"24.69300","0.54525","-0.04435"
"24.79300","0.53561","-0.05212"
"24.89300","0.52578","-0.05347"
"24.99300","0.51527","-0.05855"
"25.09300","0.50565","-0.04804"
"25.19300","0.49549","-0.04425"
"25.29300","0.48533","-0.05295"
"25.39300","0.47560","-0.07487"
"25.49300","0.46553","-0.06065"
"25.59300","0.45570","-0.06200"
"25.69300","0.44536","-0.06348"
"25.79300","0.43556","-0.07300"
"25.89300","0.42584","-0.05500"
"25.99300","0.41524","-0.05237"
"26.09300","0.40551","-0.04453"
"26.19300","0.39583","-0.06376"
"26.29300","0.38514","-0.05602"
"26.39300","0.37558","-0.05244"
"26.49300","0.36548","-0.04934"
"26.59300","0.35530","-0.06277"
"26.69300","0.34569","-0.06006"
"26.79300","0.33554","-0.05949"
"26.89300","0.32566","-0.06198"
"26.99300","0.31538","-0.05728"
"27.09300","0.30555","-0.06388"
"27.19300","0.29590","-0.05263"
"27.29300","0.28524","-0.05917"
"27.39300","0.27554","-0.06085"
"27.49300","0.26575","-0.06079"
"27.59300","0.25529","-0.05010"
"27.69300","0.24549","-0.05838"
"27.79300","0.23538","-0.04043"
"27.89300","0.22537","-0.05359"
"27.99300","0.21569","-0.04547"
"28.09300","0.20546","-0.04533"
"28.19300","0.19558","-0.04474"
"28.29300","0.18540","-0.04336"
"28.39300","0.17560","-0.03188"
"28.49300","0.16584","-0.05591"
"28.59300","0.15532","-0.04173"
"28.69300","0.14560","-0.04329"
"28.79300","0.13566","-0.03678"
"28.89300","0.12527","-0.03361"
"28.99300","0.11563","-0.03990"
"29.09300","0.10541","-0.04024"
"29.19300","0.09535","-0.03078"
"29.29300","0.08573","-0.04909"
"29.39300","0.07548","-0.04050"
"29.49300","0.06557","-0.04493"
"29.59300","0.05538","-0.02817"
"29.69300","0.04556","-0.04215"
"29.79300","0.03586","-0.04405"
"29.89300","0.02534","-0.03673"
"29.99300","0.01553","-0.01194"
"30.09300","0.00571","-0.04317"
"30.14900","-0.00010","-0.01122"
"30.15000","-0.00021","-0.01115"
"30.15100","-0.00031","-0.01125"
"30.25100","0.00003","-0.03642"
"30.35100","0.00923","-0.03336"
"30.45100","0.02017","-0.02523"
"30.55100","0.03022","-0.02272"
"30.65100","0.04045","-0.02638"
"30.75100","0.05043","-0.03529"
"30.85100","0.06015","-0.01703"
"30.95100","0.07077","-0.02818"
"31.05100","0.08030","-0.01507"
"31.15100","0.09030","-0.02982"
"31.25100","0.10040","-0.01604"
"31.35100","0.11011","-0.01746"
"31.45100","0.12039","-0.02007"
"31.55100","0.13036","-0.02487"
"31.65100","0.14030","-0.02129"
"31.75100","0.15036","-0.02527"
"31.85100","0.16018","-0.02950"
"31.95100","0.17058","-0.03822"
"32.05100","0.18042","-0.03308"
"32.15100","0.19026","-0.02369"
"32.25100","0.20067","-0.03846"
"32.35100","0.21021","-0.03773"
"32.45100","0.22036","-0.04108"
"32.55100","0.23045","-0.02986"
"32.65100","0.24019","-0.02455"
"32.75100","0.25042","-0.04428"
"32.85100","0.26052","-0.03015"
"32.95100","0.27021","-0.03651"
"33.05100","0.28035","-0.03417"
"33.15100","0.29020","-0.03048"
"33.25100","0.30061","-0.04267"
"33.35100","0.31044","-0.03547"
